C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_58_775.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_58_775.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_58_775.jpg, 0, 0, 0, 1.507241
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_58_888.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_58_888.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_58_888.jpg, 0, 0.0786534, 0, 1.490626
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_034.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_034.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_034.jpg, 0, 0.5129735, 0, 2.480403
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_155.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_155.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_155.jpg, 0, 0.8776059, 0, 3.562944
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_296.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_296.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_296.jpg, 0, 1, 0, 5.193621
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_416.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_416.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_416.jpg, 0, 1, 0, 6.577312
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_560.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_560.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_560.jpg, 0, 1, 0, 8.17128
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_676.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_676.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_676.jpg, 0, 1, 0, 9.520287
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_826.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_826.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_826.jpg, -0.4449903, 1, 0, 10.94113
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_23_59_927.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_23_59_927.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_23_59_927.jpg, -0.7499586, 1, 0, 12.01992
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_056.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_056.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_056.jpg, -0.3716083, 1, 0, 13.39335
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_170.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_170.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_170.jpg, -0.01667435, 0.9304072, 0, 14.53205
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_327.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_327.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_327.jpg, 0, 0.473761, 0, 15.36708
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_449.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_449.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_449.jpg, 0, 0.1167886, 0, 15.62914
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_617.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_617.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_617.jpg, 0, 0, 0, 15.43039
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_728.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_728.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_728.jpg, 0, 0, 0, 15.25379
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_853.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_853.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_853.jpg, 0, 0, 0, 15.07289
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_00_974.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_00_974.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_00_974.jpg, 0, 0, 0, 14.89533
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_131.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_131.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_131.jpg, 0, 0.4593345, 0, 15.43688
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_225.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_225.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_225.jpg, 0, 0.728574, 0, 15.94844
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_363.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_363.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_363.jpg, 0, 0.3687924, 0, 16.20226
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_463.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_463.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_463.jpg, 0, 0.05443145, 0, 16.3851
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_591.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_591.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_591.jpg, 0, 0, 0, 16.17604
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_700.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_700.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_700.jpg, -0.3142617, 0, 0, 15.92263
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_827.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_827.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_827.jpg, 0, 0, 0, 15.72803
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_01_925.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_01_925.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_01_925.jpg, 0, 0, 0, 15.49061
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_058.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_058.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_058.jpg, 0, 0, 0, 15.34854
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_157.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_157.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_157.jpg, 0, 0, 0, 15.13791
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_304.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_304.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_304.jpg, 0, 0, 0, 14.9866
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_405.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_405.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_405.jpg, 0, 0, 0, 14.79621
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_545.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_545.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_545.jpg, -0.4090116, 0, 0, 14.44574
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_643.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_643.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_643.jpg, -0.1044831, 0, 0, 14.27365
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_782.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_782.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_782.jpg, 0, 0, 0, 14.10331
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_02_884.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_02_884.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_02_884.jpg, 0, 0, 0, 13.95698
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_020.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_020.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_020.jpg, 0, 0, 0, 13.77777
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_123.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_123.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_123.jpg, 0, 0, 0, 13.62412
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_265.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_265.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_265.jpg, 0, 0.4095201, 0, 13.98359
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_383.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_383.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_383.jpg, 0, 0.6414708, 0, 14.83404
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_546.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_546.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_546.jpg, 0, 0.1611879, 0, 14.77381
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_652.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_652.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_652.jpg, -0.08447041, 0, 0, 14.91136
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_782.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_782.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_782.jpg, 0, 0, 0, 14.44806
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_03_882.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_03_882.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_03_882.jpg, 0, 0, 0, 14.56804
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_016.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_016.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_016.jpg, 0, 0, 0, 14.39527
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_128.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_128.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_128.jpg, 0, 0, 0, 14.22173
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_236.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_236.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_236.jpg, 0, 0, 0, 13.80355
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_347.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_347.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_347.jpg, -0.343455, 0, 0, 13.57828
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_452.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_452.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_452.jpg, -0.6537569, 0, 0, 13.5242
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_563.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_563.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_563.jpg, -0.3208797, 0, 0, 13.33587
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_694.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_694.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_694.jpg, 0, 0, 0, 13.19464
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_803.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_803.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_803.jpg, -0.3175059, 0, 0, 12.92998
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_04_903.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_04_903.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_04_903.jpg, -0.01022878, 0, 0, 12.61013
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_013.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_013.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_013.jpg, 0, 0, 0, 12.69827
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_134.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_134.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_134.jpg, 0, 0, 0, 12.59274
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_242.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_242.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_242.jpg, 0, 0, 0, 12.3382
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_365.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_365.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_365.jpg, 0, 0, 0, 12.19159
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_476.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_476.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_476.jpg, 0, 0.3373749, 0, 12.47403
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_605.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_605.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_605.jpg, 0, 0.7181589, 0, 13.29638
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_701.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_701.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_701.jpg, 0, 0.4141371, 0, 13.5846
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_837.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_837.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_837.jpg, -0.389115, 0.02502209, 0, 13.41764
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_05_941.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_05_941.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_05_941.jpg, -0.07034278, 0, 0, 13.27786
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_068.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_068.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_068.jpg, 0, 0, 0, 13.10772
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_179.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_179.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_179.jpg, 0, 0, 0, 13.03366
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_306.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_306.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_306.jpg, 0, 0, 0, 12.73488
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_426.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_426.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_426.jpg, 0, 0, 0, 12.63187
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_603.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_603.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_603.jpg, 0, 0, 0, 12.41951
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_708.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_708.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_708.jpg, 0, 0.31122, 0, 12.51497
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_837.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_837.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_837.jpg, 0, 0.6951297, 0, 13.14962
C:\Users\seraj\Desktop\simulator-windows-64\IMG\center_2019_02_23_20_24_06_945.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\left_2019_02_23_20_24_06_945.jpg, C:\Users\seraj\Desktop\simulator-windows-64\IMG\right_2019_02_23_20_24_06_945.jpg, 0, 0.364299, 0, 13.85988
